ECU:temp:info:available,ECU:temp:info:missionSel,ECU:temp:info:missionAck,ECU:temp:info:startup,ECU:temp:info:shutdown,ECU:accu:sensor:charge,ECU:accu:sensor:temp,velocity,ECU:error:info:icon,ECU:error:info:message
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
FALSE,,,,,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,TRUE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,,,,,
TRUE,,,FALSE,FALSE,100,23,0,1,Beginn test sequence
TRUE,,,FALSE,FALSE,100,23,0,2,
TRUE,,,FALSE,FALSE,100,23,0,3,
TRUE,,,FALSE,FALSE,100,23,0,4,
TRUE,,,FALSE,FALSE,100,23,0,5,
TRUE,,,FALSE,FALSE,100,23,0,6,
TRUE,,,FALSE,FALSE,100,23,0,,
TRUE,,,FALSE,FALSE,100,23,0,,
TRUE,,,FALSE,FALSE,100,23,0,,
TRUE,,,FALSE,FALSE,100,23,1,,
TRUE,,,FALSE,FALSE,99,23,2,,
TRUE,,,FALSE,FALSE,99,23,3,,
TRUE,,,FALSE,FALSE,99,23,4,,
TRUE,,,FALSE,FALSE,99,23,5,,
TRUE,,,FALSE,FALSE,99,23,6,,
TRUE,,,FALSE,FALSE,99,23,7,,
TRUE,,,FALSE,FALSE,99,23,8,,
TRUE,,,FALSE,FALSE,99,23,9,,
TRUE,,,FALSE,FALSE,99,23,10,,
TRUE,,,FALSE,FALSE,99,23,11,,
TRUE,,,FALSE,FALSE,98,24,12,,
TRUE,,,FALSE,FALSE,98,24,13,,
TRUE,,,FALSE,FALSE,98,24,14,,
TRUE,,,FALSE,FALSE,98,24,15,,
TRUE,,,FALSE,FALSE,98,24,16,,
TRUE,,,FALSE,FALSE,98,24,17,,
TRUE,,,FALSE,FALSE,98,24,18,,
TRUE,,,FALSE,FALSE,98,24,19,,
TRUE,,,FALSE,FALSE,98,24,20,,
TRUE,,,FALSE,FALSE,98,24,21,,
TRUE,,,FALSE,FALSE,97,24,22,,
TRUE,,,FALSE,FALSE,97,24,23,,
TRUE,,,FALSE,FALSE,97,24,24,,
TRUE,,,FALSE,FALSE,97,24,25,,
TRUE,,,FALSE,FALSE,97,24,26,,
TRUE,,,FALSE,FALSE,97,24,27,,
TRUE,,,FALSE,FALSE,97,24,28,,
TRUE,,,FALSE,FALSE,97,24,29,,
TRUE,,,FALSE,FALSE,97,24,30,,
TRUE,,,FALSE,FALSE,97,24,31,,
TRUE,,,FALSE,FALSE,96,25,32,,
TRUE,,,FALSE,FALSE,96,25,33,,
TRUE,,,FALSE,FALSE,96,25,34,,
TRUE,,,FALSE,FALSE,96,25,35,,
TRUE,,,FALSE,FALSE,96,25,36,,
TRUE,,,FALSE,FALSE,96,25,37,,
TRUE,,,FALSE,FALSE,96,25,38,,
TRUE,,,FALSE,FALSE,96,25,39,,
TRUE,,,FALSE,FALSE,96,25,40,,
TRUE,,,FALSE,FALSE,96,25,41,,
TRUE,,,FALSE,FALSE,95,25,42,,
TRUE,,,FALSE,FALSE,95,25,43,,
TRUE,,,FALSE,FALSE,95,25,44,,
TRUE,,,FALSE,FALSE,95,25,45,,
TRUE,,,FALSE,FALSE,95,25,46,,
TRUE,,,FALSE,FALSE,95,26,47,,
TRUE,,,FALSE,FALSE,95,26,48,,
TRUE,,,FALSE,FALSE,95,26,49,,
TRUE,,,FALSE,FALSE,95,26,50,,
TRUE,,,FALSE,FALSE,95,26,51,,
TRUE,,,FALSE,FALSE,94,26,52,,
TRUE,,,FALSE,FALSE,94,26,53,,
TRUE,,,FALSE,FALSE,94,26,54,,
TRUE,,,FALSE,FALSE,94,26,55,,
TRUE,,,FALSE,FALSE,94,26,56,,
TRUE,,,FALSE,FALSE,94,26,57,,
TRUE,,,FALSE,FALSE,94,26,58,,
TRUE,,,FALSE,FALSE,94,26,59,,
TRUE,,,FALSE,FALSE,94,26,60,,
TRUE,,,FALSE,FALSE,94,26,61,,
TRUE,,,FALSE,FALSE,93,27,62,,
TRUE,,,FALSE,FALSE,93,27,63,,
TRUE,,,FALSE,FALSE,93,27,64,,
TRUE,,,FALSE,FALSE,93,27,65,,
TRUE,,,FALSE,FALSE,93,27,66,,
TRUE,,,FALSE,FALSE,93,27,67,,
TRUE,,,FALSE,FALSE,93,27,68,,
TRUE,,,FALSE,FALSE,93,27,69,,
TRUE,,,FALSE,FALSE,93,27,70,,
TRUE,,,FALSE,FALSE,93,27,71,,
TRUE,,,FALSE,FALSE,92,27,72,,
TRUE,,,FALSE,FALSE,92,27,73,,
TRUE,,,FALSE,FALSE,92,27,74,,
TRUE,,,FALSE,FALSE,92,27,75,,
TRUE,,,FALSE,FALSE,92,27,76,,
TRUE,,,FALSE,FALSE,92,28,77,,
TRUE,,,FALSE,FALSE,92,28,78,,
TRUE,,,FALSE,FALSE,92,28,79,,
TRUE,,,FALSE,FALSE,92,28,80,,
TRUE,,,FALSE,FALSE,92,28,81,,
TRUE,,,FALSE,FALSE,91,28,82,,
TRUE,,,FALSE,FALSE,91,28,83,,
TRUE,,,FALSE,FALSE,91,28,84,,
TRUE,,,FALSE,FALSE,91,28,85,,
TRUE,,,FALSE,FALSE,91,28,86,,
TRUE,,,FALSE,FALSE,91,28,87,,
TRUE,,,FALSE,FALSE,91,28,88,,
TRUE,,,FALSE,FALSE,91,28,89,,
TRUE,,,FALSE,FALSE,91,28,90,,
TRUE,,,FALSE,FALSE,91,28,91,,
TRUE,,,FALSE,FALSE,90,29,92,,
TRUE,,,FALSE,FALSE,90,29,93,,
TRUE,,,FALSE,FALSE,90,29,94,,
TRUE,,,FALSE,FALSE,90,29,95,,
TRUE,,,FALSE,FALSE,90,29,96,,
TRUE,,,FALSE,FALSE,90,29,97,,
TRUE,,,FALSE,FALSE,90,29,98,,
TRUE,,,FALSE,FALSE,90,29,99,,
TRUE,,,FALSE,FALSE,90,29,100,,
TRUE,,,FALSE,FALSE,90,29,99,,
TRUE,,,FALSE,FALSE,89,30,98,,
TRUE,,,FALSE,FALSE,89,30,97,,
TRUE,,,FALSE,FALSE,89,30,96,,
TRUE,,,FALSE,FALSE,89,30,95,,
TRUE,,,FALSE,FALSE,89,30,94,,
TRUE,,,FALSE,FALSE,89,30,93,,
TRUE,,,FALSE,FALSE,89,30,92,,
TRUE,,,FALSE,FALSE,89,30,91,,
TRUE,,,FALSE,FALSE,89,30,90,,
TRUE,,,FALSE,FALSE,89,30,89,,
TRUE,,,FALSE,FALSE,88,31,88,,
TRUE,,,FALSE,FALSE,88,31,87,,
TRUE,,,FALSE,FALSE,88,31,86,,
TRUE,,,FALSE,FALSE,88,31,85,,
TRUE,,,FALSE,FALSE,88,31,84,,
TRUE,,,FALSE,FALSE,88,31,83,,
TRUE,,,FALSE,FALSE,88,31,82,,
TRUE,,,FALSE,FALSE,88,31,81,,
TRUE,,,FALSE,FALSE,88,31,80,,
TRUE,,,FALSE,FALSE,88,31,78,,
TRUE,,,FALSE,FALSE,87,32,76,,
TRUE,,,FALSE,FALSE,87,32,74,,
TRUE,,,FALSE,FALSE,87,32,72,,
TRUE,,,FALSE,FALSE,87,32,70,,
TRUE,,,FALSE,FALSE,87,32,65,,
TRUE,,,FALSE,FALSE,87,32,60,,
TRUE,,,FALSE,FALSE,87,32,55,,
TRUE,,,FALSE,FALSE,87,32,50,,
TRUE,,,FALSE,FALSE,87,32,50,,
TRUE,,,FALSE,FALSE,87,32,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,86,33,50,,
TRUE,,,FALSE,FALSE,85,34,50,,
TRUE,,,FALSE,FALSE,85,34,50,,
TRUE,,,FALSE,FALSE,85,34,50,,
TRUE,,,FALSE,FALSE,85,34,50,,
TRUE,,,FALSE,FALSE,85,34,50,,
TRUE,,,FALSE,FALSE,85,35,50,,
